record_id,pmid,clinical_node_candidates,ai_decision,ai_confidence_basis,ai_rationale,exclusion_flags,reviewer_id,review_status,human_confirmation_required
pubmed:6940472:K5,6940472,K5,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7036737:K4,7036737,K1;K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:709936:K1,709936,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7142050:K5,7142050,K3;K5,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7146852:K4,7146852,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7253536:K4,7253536,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7302742:K4,7302742,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7325463:K5,7325463,K5,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7436165:K1,7436165,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7465508:K4,7465508,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7474574:K1,7474574,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7475452:K4,7475452,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7486271:K4,7486271,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7565258:K3,7565258,K3,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7584527:K1,7584527,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7655136:K4,7655136,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7699533:K1,7699533,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7724111:K4,7724111,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7783699:K4,7783699,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7786687:K4,7786687,K3;K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7812082:K4,7812082,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7881154:K3,7881154,K3,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7900522:K4,7900522,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7923831:K1,7923831,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7956291:K4,7956291,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:7979497:K1,7979497,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8000978:K4,8000978,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8042652:K1,8042652,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8062233:K4,8062233,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8080326:K1,8080326,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8108471:K5,8108471,K5,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8277494:K1,8277494,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8434830:K4,8434830,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8445039:K1,8445039,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8452728:K3,8452728,K3,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8456913:K4,8456913,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8472481:K3,8472481,K3,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8515928:K4,8515928,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8579656:K4,8579656,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8625773:K3,8625773,K3,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8658075:K3,8658075,K3,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8729827:K5,8729827,K5,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8773338:K1,8773338,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8808216:K1,8808216,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8886748:K2,8886748,K2,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8897577:K1,8897577,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:8914179:K1,8914179,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9147537:K4,9147537,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9160313:K3,9160313,K3,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9172124:K4,9172124,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9188878:K1,9188878,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9200359:K4,9200359,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9245225:K1,9245225,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9253316:K1,9253316,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9326758:K4,9326758,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9361646:K4,9361646,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9368516:K4,9368516,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9387131:K1,9387131,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9415562:K5,9415562,K5,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9416269:K4,9416269,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9416968:K1,9416968,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9433708:K5,9433708,K5,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9459289:K4,9459289,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9478028:K5,9478028,K3;K5,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9480364:K1,9480364,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9558297:K1,9558297,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9586791:K1,9586791,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9595548:K4,9595548,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9630037:K1,9630037,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9672343:K4,9672343,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9681087:K4,9681087,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9711172:K1,9711172,K1,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9737110:K4,9737110,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9738727:K3,9738727,K3,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9844152:K4,9844152,K4,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:9848083:K5,9848083,K5,ai_include_candidate,score=6; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:10023643:K1,10023643,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10024384:K1,10024384,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10027919:K1,10027919,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10028155:K1,10028155,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10051465:K3,10051465,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1005654:K4,1005654,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10084288:K3,10084288,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10088661:K4,10088661,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10089669:K1,10089669,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10098754:K4,10098754,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10099942:K5,10099942,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1013714:K1,1013714,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10201328:K5,10201328,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10212589:K4,10212589,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10231452:K3,10231452,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10232683:K1,10232683,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10322128:K1,10322128,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10334670:K3,10334670,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10342073:K3,10342073,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10343517:K3,10343517,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10366896:K4,10366896,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10367644:K1,10367644,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10376783:K5,10376783,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10376884:K3,10376884,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10377477:K5,10377477,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10393383:K1,10393383,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10403528:K3,10403528,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10405913:K1,10405913,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10432386:K1,10432386,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10433381:K3,10433381,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10435676:K1,10435676,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10445220:K5,10445220,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10454773:K1,10454773,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10460505:K3,10460505,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10460895:K1,10460895,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10465100:K4,10465100,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10466003:K4,10466003,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10469627:K3,10469627,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10485984:K1,10485984,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10485987:K1,10485987,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10489720:K5,10489720,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10490077:K1,10490077,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10496373:K3,10496373,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10509435:K1,10509435,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10511318:K1,10511318,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10512400:K4,10512400,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10525709:K1,10525709,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10528423:K4,10528423,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10548406:K4,10548406,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10562414:K3,10562414,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10569233:K5,10569233,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10584051:K5,10584051,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10584593:K4,10584593,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10605310:K1,10605310,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10621945:K5,10621945,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10630770:K1,10630770,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10633464:K1,10633464,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10639347:K4,10639347,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10646127:K1,10646127,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10653327:K4,10653327,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10656430:K4,10656430,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10658246:K1,10658246,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10661484:K4,10661484,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10663003:K1,10663003,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10663363:K1,10663363,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10672943:K1,10672943,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10674272:K3,10674272,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10674564:K3,10674564,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10682620:K5,10682620,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10682870:K5,10682870,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10685019:K5,10685019,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10691856:K4,10691856,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10692271:K1,10692271,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10692984:K1,10692984,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10701059:K1,10701059,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10707047:K1,10707047,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10710000:K1,10710000,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10720178:K5,10720178,K4;K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10722007:K5,10722007,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10731253:K5,10731253,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10731492:K5,10731492,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10746809:K3,10746809,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10754279:K5,10754279,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10754674:K1,10754674,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10757927:K4,10757927,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10767667:K4,10767667,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10776668:K5,10776668,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10779448:K3,10779448,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1079005:K1,1079005,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10803454:K4,10803454,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10806572:K1,10806572,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10828183:K5,10828183,K3;K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10829866:K5,10829866,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10830873:K5,10830873,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10837289:K5,10837289,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10842553:K3,10842553,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10858870:K4,10858870,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10872191:K1,10872191,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10876377:K4,10876377,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
