evidence_candidate_id,rule_type,candidate_id,item_sequence,product_name,document_type,source_id,source_url,source_locator,evidence_text,review_status,supports_release
EXP-OTC-02-NB-P8-B6-pregnancy_lactation,pregnancy_lactation,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.8, 문단 6","1) 이 약을 임부에게 투여한 임상자료가 없다. 동물실험에서 주산기(출산전후기)에 투여하여 분만지연, 난산",codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P8-B7-pregnancy_lactation,pregnancy_lactation,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.8, 문단 7",의 발생 빈도 증가 및 새끼의 생존율 감소가 보고되어 있으므로 임신말기에는 이 약을 투여하지 않는다.,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P8-B8-pregnancy_lactation,pregnancy_lactation,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.8, 문단 8",2) 임신말기의 랫트에 투여한 실험에서 태자의 동맥관수축이 보고된 바 있다. 다른 비스테로이드성 소염(항,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P8-B9-pregnancy_lactation,pregnancy_lactation,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.8, 문단 9",염)진통제와 마찬가지로 임신 말기에 이 약을 투여 시 태아의 동맥관을 조기 폐쇄시킬 수 있으므로 이 약은 임,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P8-B11-pregnancy_lactation,pregnancy_lactation,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.8, 문단 11",3) 임신 약 20주 이후 이 약을 포함한 비스테로이드성 소염제(NSAIDs)의 사용은 태아 신기능 이상을 일으켜,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P8-B16-pregnancy_lactation,pregnancy_lactation,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.8, 문단 16",된 일부 시판 후 사례에서는 교환 수혈이나 투석 같은 침습적 시술이 필요했다. 임신 20~30주 동안 이 약의,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P8-B20-pregnancy_lactation,pregnancy_lactation,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.8, 문단 20",4) 임부에 대한 안전성은 확립되어 있지 않으므로 임신하고 있을 가능성이 있는 부인에는 치료상의 유익성이,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P8-B22-pregnancy_lactation,pregnancy_lactation,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.8, 문단 22",8. 수유부에 대한 투여,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P8-B25-age_restriction,age_restriction,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.8, 문단 25",9. 소아에 대한 투여,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P8-B26-age_restriction,age_restriction,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.8, 문단 26",1) 2세 이하의 영아(갓난아기)에 대한 안전성은 확립되어 있지 않으므로 투여하지 않는 것이 바람직하다.,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P8-B27-age_restriction,age_restriction,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.8, 문단 27",2) 소아에 있어서 필요한 최소량으로 신중히 투여하고 이상반응의 발현(드러냄)에 특히 유의한다.,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P9-B1-age_restriction,age_restriction,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.9, 문단 1",10. 고령자(노인)에 대한 투여,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P9-B2-age_restriction,age_restriction,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.9, 문단 2","일반적으로 고령자(노인)는 소염(항염)진통제에 의한 소화관의 궤양, 출혈 등의 발현(드러냄)이 높으므로 소",codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P9-B9-sedation_driving,sedation_driving,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.9, 문단 9","과량투여시 졸음, 가슴쓰림, 소화불량, 구역, 구토가 나타나며 이러한 경우에는 위세척을 하고 약용탄을 사용",codex_candidate_not_expert_verified,false
EXP-OTC-03-UD-P1-B2-age_restriction,age_restriction,EXP-OTC-03,200610765,지르텍정(세티리진염산염),UD,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/UD,"용법용량 PDF p.1, 문단 2",1. 성인 및 6세 이상의 소아 : 세티리진염산염으로서 1일 1회 10mg 취침 전에 경구 투여한다.,codex_candidate_not_expert_verified,false
EXP-OTC-03-UD-P1-B18-age_restriction,age_restriction,EXP-OTC-03,200610765,지르텍정(세티리진염산염),UD,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/UD,"용법용량 PDF p.1, 문단 18",신장애를 가진 소아 환자는 환자의 신 청소율과 체중을 고려하여 개별적으로 용량을 조절해야 한다.,codex_candidate_not_expert_verified,false
EXP-OTC-03-NB-P1-B5-age_restriction,age_restriction,EXP-OTC-03,200610765,지르텍정(세티리진염산염),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/NB,"사용상의주의사항 PDF p.1, 문단 5",3) 6세 미만의 유아,codex_candidate_not_expert_verified,false
EXP-OTC-03-NB-P1-B15-alcohol,alcohol,EXP-OTC-03,200610765,지르텍정(세티리진염산염),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/NB,"사용상의주의사항 PDF p.1, 문단 15",1) 다른 항히스타민제와 마찬가지로 과량의 알코올과 함께 투여하지 않는다.,codex_candidate_not_expert_verified,false
EXP-OTC-03-NB-P1-B17-renal_disease,renal_disease,EXP-OTC-03,200610765,지르텍정(세티리진염산염),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/NB,"사용상의주의사항 PDF p.1, 문단 17",1) 신장애(신장장애) 환자(높은 혈중 농도가 지속될 수 있다),codex_candidate_not_expert_verified,false
EXP-OTC-03-NB-P1-B18-hepatic_disease,hepatic_disease,EXP-OTC-03,200610765,지르텍정(세티리진염산염),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/NB,"사용상의주의사항 PDF p.1, 문단 18",2) 간장애 환자(높은 혈중 농도가 지속될 수 있다),codex_candidate_not_expert_verified,false
EXP-OTC-03-NB-P1-B19-age_restriction,age_restriction,EXP-OTC-03,200610765,지르텍정(세티리진염산염),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/NB,"사용상의주의사항 PDF p.1, 문단 19",3) 노인(높은 혈중 농도가 지속될 수 있다),codex_candidate_not_expert_verified,false
EXP-OTC-03-NB-P1-B20-age_restriction,age_restriction,EXP-OTC-03,200610765,지르텍정(세티리진염산염),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/NB,"사용상의주의사항 PDF p.1, 문단 20",이 약은 주로 신장을 통해 배설되므로 일반적으로 신기능이 저하되어 있는 노인에서는 혈중 농도 과다상태,codex_candidate_not_expert_verified,false
EXP-OTC-03-NB-P2-B3-pregnancy_lactation,pregnancy_lactation,EXP-OTC-03,200610765,지르텍정(세티리진염산염),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/NB,"사용상의주의사항 PDF p.2, 문단 3",6) 임부,codex_candidate_not_expert_verified,false
EXP-OTC-03-NB-P2-B4-pregnancy_lactation,pregnancy_lactation,EXP-OTC-03,200610765,지르텍정(세티리진염산염),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/NB,"사용상의주의사항 PDF p.2, 문단 4",임부를 대상으로 수집한 약 700건의 전향적인 자료에서 세티리진의 기형 또는 태아/신생아 독성에 대한 명확,codex_candidate_not_expert_verified,false
EXP-OTC-03-NB-P2-B6-pregnancy_lactation,pregnancy_lactation,EXP-OTC-03,200610765,지르텍정(세티리진염산염),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/NB,"사용상의주의사항 PDF p.2, 문단 6","동물 시험에서 임신, 배아/태아 발달, 분만 또는 출생 후 발달과 관련하여 직간접적으로 유해한 영향을 나타내",codex_candidate_not_expert_verified,false
EXP-OTC-03-NB-P2-B7-pregnancy_lactation,pregnancy_lactation,EXP-OTC-03,200610765,지르텍정(세티리진염산염),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/NB,"사용상의주의사항 PDF p.2, 문단 7",지 않았다. 그럼에도 불구하고 임부 투여 시 주의가 필요하다.,codex_candidate_not_expert_verified,false
EXP-OTC-03-NB-P2-B8-pregnancy_lactation,pregnancy_lactation,EXP-OTC-03,200610765,지르텍정(세티리진염산염),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/NB,"사용상의주의사항 PDF p.2, 문단 8",7) 수유부,codex_candidate_not_expert_verified,false
EXP-OTC-03-NB-P2-B10-pregnancy_lactation,pregnancy_lactation,EXP-OTC-03,200610765,지르텍정(세티리진염산염),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/NB,"사용상의주의사항 PDF p.2, 문단 10","된 이상반응이 모유를 먹는 영아에서 관찰될 수 있으므로, 모유 수유 중인 여성이 이 약을 복용 시 주의가 필",codex_candidate_not_expert_verified,false
EXP-OTC-03-NB-P2-B15-urgent_referral,urgent_referral,EXP-OTC-03,200610765,지르텍정(세티리진염산염),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/NB,"사용상의주의사항 PDF p.2, 문단 15","5. 다음과 같은 경우 이 약의 복용(사용)을 즉각 중지하고 의사, 치과의사, 약사와 상의할 것. 상담시 가능한한",codex_candidate_not_expert_verified,false
EXP-OTC-03-NB-P2-B25-sedation_driving,sedation_driving,EXP-OTC-03,200610765,지르텍정(세티리진염산염),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/NB,"사용상의주의사항 PDF p.2, 문단 25","2) 정신신경계 : 졸음, 두통, 때때로 권태감, 마비감, 무력증, 초조, 감각이상, 드물게 가볍고 일시적인 나른",codex_candidate_not_expert_verified,false
EXP-OTC-03-NB-P3-B23-sedation_driving,sedation_driving,EXP-OTC-03,200610765,지르텍정(세티리진염산염),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/NB,"사용상의주의사항 PDF p.3, 문단 23",않았으나 운전이나 기계조작 시에는 용량을 초과하지 않는다. 라세미체(광학이성질체)가 알코올의 영향을 증,codex_candidate_not_expert_verified,false
EXP-OTC-03-NB-P3-B23-alcohol,alcohol,EXP-OTC-03,200610765,지르텍정(세티리진염산염),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/NB,"사용상의주의사항 PDF p.3, 문단 23",않았으나 운전이나 기계조작 시에는 용량을 초과하지 않는다. 라세미체(광학이성질체)가 알코올의 영향을 증,codex_candidate_not_expert_verified,false
EXP-OTC-03-NB-P3-B24-alcohol,alcohol,EXP-OTC-03,200610765,지르텍정(세티리진염산염),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200610765/NB,"사용상의주의사항 PDF p.3, 문단 24","가시키지 않을 것으로 보여지나(0.5 g/L 혈액 수준), 알코올 또는 기타 CNS 억제제를 병용 투여하면 경계심",codex_candidate_not_expert_verified,false
SAFE-OTC-01-UD-P1-B2-age_restriction,age_restriction,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),UD,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/UD,"용법용량 PDF p.1, 문단 2",만 12세 이상 소아 및 성인:,codex_candidate_not_expert_verified,false
SAFE-OTC-01-UD-P1-B3-minimum_interval,minimum_interval,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),UD,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/UD,"용법용량 PDF p.1, 문단 3",1회 1~2정씩 1일 3-4회 (4-6시간 마다) 필요시 복용한다.,codex_candidate_not_expert_verified,false
SAFE-OTC-01-UD-P1-B4-max_daily_dose,max_daily_dose,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),UD,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/UD,"용법용량 PDF p.1, 문단 4",1일 최대 4그램 (8정)을 초과하여 복용하지 않는다.,codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P1-B3-duplicate_pharmacologic_class,duplicate_pharmacologic_class,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.1, 문단 3",1) 매일 세잔 이상 정기적으로 술을 마시는 사람이 이 약이나 다른 해열 진통제를 복용해야 할 경우 반드시 의,codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P1-B3-alcohol,alcohol,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.1, 문단 3","1) 매일 세잔 이상 정기적으로 술을 마시는 사람이 이 약이나 다른 해열 진통제를 복용해야 할 경우 반드시 의사 또는 약사와 상의해야 한다. 이러한 사람이 이 약을 복용하면 간손상이 유발될 수 있다.",codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P1-B4-hepatic_disease,hepatic_disease,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.1, 문단 4",사 또는 약사와 상의해야 한다. 이러한 사람이 이 약을 복용하면 간손상이 유발될 수 있다.,codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P1-B9-urgent_referral,urgent_referral,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.1, 문단 9",응의 징후가 나타나면 즉시 복용을 중단하도록 하여야 한다.,codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P1-B10-max_daily_dose,max_daily_dose,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.1, 문단 10","3) 이 약은 아세트아미노펜을 함유하고 있다. 아세트아미노펜으로 일일 최대 용량(4,000mg)을 초과할 경우",codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P1-B11-max_daily_dose,max_daily_dose,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.1, 문단 11","간손상을 일으킬 수 있으므로 이 약을 일일 최대 용량(4000mg)을 초과하여 복용하여서는 아니되며, 아세트",codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P1-B11-hepatic_disease,hepatic_disease,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.1, 문단 11","간손상을 일으킬 수 있으므로 이 약을 일일 최대 용량(4000mg)을 초과하여 복용하여서는 아니되며, 아세트",codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P1-B12-duplicate_ingredient,duplicate_ingredient,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.1, 문단 12",아세트아미노펜을 포함하는 다른 제품과 함께 복용하여서는 안 된다.,codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P1-B15-gi_bleeding_ulcer,gi_bleeding_ulcer,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.1, 문단 15",2) 소화성궤양 환자,codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P1-B17-hepatic_disease,hepatic_disease,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.1, 문단 17",4) 심한 간장애 환자,codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P1-B18-renal_disease,renal_disease,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.1, 문단 18",5) 심한 신장(콩팥)장애 환자,codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P1-B19-decongestant_hypertension,decongestant_hypertension,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.1, 문단 19",6) 심한 심장기능저하 환자,codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P1-B21-sedative_medication,sedative_medication,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.1, 문단 21","8) 다음의 약물을 복용한 환자 : 바르비탈계 약물, 삼환계 항우울제",codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P1-B22-alcohol,alcohol,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.1, 문단 22",9) 알코올을 복용한 사람,codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P1-B24-hepatic_disease,hepatic_disease,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.1, 문단 24",1) 간장애 또는 그 병력이 있는 환자,codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P1-B25-renal_disease,renal_disease,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.1, 문단 25",2) 신장(콩팥)장애 또는 그 병력이 있는 환자,codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P2-B1-renal_disease,renal_disease,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.2, 문단 1",2) 신장(콩팥)장애 또는 그 병력이 있는 환자,codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P2-B2-gi_bleeding_ulcer,gi_bleeding_ulcer,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.2, 문단 2",3) 소화성궤양의 병력이 있는 환자,codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P2-B5-decongestant_hypertension,decongestant_hypertension,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.2, 문단 5",6) 심장기능이상이 있는 환자,codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P2-B8-age_restriction,age_restriction,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.2, 문단 8",9) 고령자(노인),codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P2-B9-pregnancy_lactation,pregnancy_lactation,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.2, 문단 9",10) 임부 또는 수유부,codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P2-B10-anticoagulant_antiplatelet,anticoagulant_antiplatelet,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.2, 문단 10","11) 다음의 약물을 복용하는 환자 : 와파린, 플루클록사실린",codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P2-B12-urgent_referral,urgent_referral,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.2, 문단 12","4. 다음과 같을 경우 이 약의 복용을 즉각 중지하고 의사, 치과의사, 약사와 상의할 것. 상담시 가능한 한 이 첨부",codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P2-B18-gi_bleeding_ulcer,gi_bleeding_ulcer,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.2, 문단 18","4) 소화기: 구역, 구토, 식욕부진, 장기복용시 위장출혈, 소화성궤양, 천공(뚫림) 등의 위장관계 이상반응",codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P2-B18-maximum_duration,maximum_duration,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.2, 문단 18","4) 소화기: 구역, 구토, 식욕부진, 장기복용시 위장출혈, 소화성궤양, 천공(뚫림) 등의 위장관계 이상반응",codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P3-B17-maximum_duration,maximum_duration,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.3, 문단 17","가. 장기복용하는 경우 정기적인 임상검사(요검사, 혈액검사, 간기능검사 등)를 받고 이상이 있을 경우",codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P3-B22-maximum_duration,maximum_duration,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.3, 문단 22",나. 원칙적으로 동일한 약물의 장기복용은 피한다.,codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P3-B24-age_restriction,age_restriction,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.3, 문단 24","(5) 소아 및 고령자(노인)는 최소 필요량을 복용하고 이상반응에 유의한다. 과도한 체온강하, 허탈, 사지냉",codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P3-B25-age_restriction,age_restriction,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.3, 문단 25","각 등이 나타날 수 있으므로, 특히 고열을 수반하는 소아 및 고령자(노인) 또는 소모성 질환 환자의 경우 복",codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P4-B2-age_restriction,age_restriction,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.4, 문단 2",(7) 의사 또는 약사의 지시없이 통증에 10일 이상(성인) 또는 5일 이상(소아) 복용하지 않고 발열에 3일 이,codex_candidate_not_expert_verified,false
SAFE-OTC-01-NB-P4-B5-decongestant_hypertension,decongestant_hypertension,SAFE-OTC-01,202106092,타이레놀정500밀리그람(아세트아미노펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202106092/NB,"사용상의주의사항 PDF p.4, 문단 5",(8) 고혈압 환자의 경우 의사 또는 약사의 지시가 없는 한 상기 명시된 기간보다 더 길게 이 약을 복용하지,codex_candidate_not_expert_verified,false
