record_id,target_id,pmid,year,priority,suggested_decision,matched_population_terms,matched_ingredient_terms,matched_outcome_terms,matched_study_terms,title,url
pubmed:2645429:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,2645429,1989,likely_exclude,likely_exclude,dietary,vitamin d; calcium,hypercalcemia; hypercalciuria; nephrolithiasis,,Idiopathic hypercalciuria.,https://pubmed.ncbi.nlm.nih.gov/2645429/
pubmed:11195313:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,11195313,2000,likely_exclude,likely_exclude,dietary,vitamin d; calcium,hypercalciuria; nephrolithiasis,,Hypercalciuria.,https://pubmed.ncbi.nlm.nih.gov/11195313/
pubmed:22734293:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,22734293,2012,likely_exclude,likely_exclude,supplement; dietary,vitamin d; calcium,hypercalcemia; toxicity; adverse,,Vitamin D intoxication.,https://pubmed.ncbi.nlm.nih.gov/22734293/
pubmed:8483281:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,8483281,1993,likely_exclude,likely_exclude,,vitamin d; calcium,hypercalcemia; toxicity,,[Hypervitaminosis D].,https://pubmed.ncbi.nlm.nih.gov/8483281/
pubmed:16515769:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,16515769,2006,likely_exclude,likely_exclude,dietary,calcium,hypercalciuria; nephrolithiasis,,Idiopathic hypercalciuria.,https://pubmed.ncbi.nlm.nih.gov/16515769/
pubmed:40610079:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,40610079,2025,likely_exclude,likely_exclude,dietary,calcium,hypercalciuria,,Hypercalciuria: Diagnosis and Treatment.,https://pubmed.ncbi.nlm.nih.gov/40610079/
pubmed:29562593:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,29562593,2018,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalciuria; nephrolithiasis,,"Vitamin D, Hypercalciuria and Kidney Stones.",https://pubmed.ncbi.nlm.nih.gov/29562593/
pubmed:39337491:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,39337491,2024,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalcemia; toxicity; adverse,,Targeting Calcitriol Metabolism in Acute Vitamin D Toxicity-A Comprehensive Review and Clinical Insight.,https://pubmed.ncbi.nlm.nih.gov/39337491/
pubmed:30601231:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,30601231,2019,likely_exclude,likely_exclude,supplement,vitamin d; calcium,adverse,,The vitamin D and calcium controversy: an update.,https://pubmed.ncbi.nlm.nih.gov/30601231/
pubmed:15570055:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,15570055,2004,likely_exclude,likely_exclude,supplement; dietary,vitamin d; calcium,toxicity,,Vitamin D and colon carcinogenesis.,https://pubmed.ncbi.nlm.nih.gov/15570055/
pubmed:36645022:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,36645022,2023,likely_exclude,likely_exclude,,vitamin d; calcium,hypercalcemia; toxicity; adverse,,Ionized hypercalcemia in 238 cats from a referral hospital population (2009-2019).,https://pubmed.ncbi.nlm.nih.gov/36645022/
pubmed:21775970:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,21775970,2011,likely_exclude,likely_exclude,dietary,calcium,hypercalciuria; nephrolithiasis,,Defining hypercalciuria in nephrolithiasis.,https://pubmed.ncbi.nlm.nih.gov/21775970/
pubmed:37049567:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,37049567,2023,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalciuria,,Vitamin D and Calcium Supplementation and Urolithiasis: A Controversial and Multifaceted Relationship.,https://pubmed.ncbi.nlm.nih.gov/37049567/
pubmed:16775455:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,16775455,2006,likely_exclude,likely_exclude,dietary,vitamin d; calcium,hypercalciuria,,Genetic hypercalciuric stone-forming rats.,https://pubmed.ncbi.nlm.nih.gov/16775455/
pubmed:34857184:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,34857184,2021,likely_exclude,likely_exclude,supplement,vitamin d; cholecalciferol; calciferol,hypercalcemia; hypercalciuria; toxicity; adverse,systematic review,Safety and effectiveness of vitamin D mega-dose: A systematic review.,https://pubmed.ncbi.nlm.nih.gov/34857184/
pubmed:22470872:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,22470872,2012,likely_exclude,likely_exclude,dietary,vitamin d; calcium,hypercalcemia; toxicity,,Vitamin D toxicity.,https://pubmed.ncbi.nlm.nih.gov/22470872/
pubmed:40551736:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,40551736,2025,likely_exclude,likely_exclude,supplement; dietary,vitamin d; cholecalciferol; calciferol; calcium,hypercalcemia; nephrolithiasis,randomized; clinical trial,"Cholecalciferol (vitamin D3): efficacy, safety, and implications in public health.",https://pubmed.ncbi.nlm.nih.gov/40551736/
pubmed:2197848:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,2197848,1990,manual_review_low,manual_review_low,supplement,,toxicity; adverse,,Evaluation of vitamin A toxicity.,https://pubmed.ncbi.nlm.nih.gov/2197848/
pubmed:41076359:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,41076359,2026,likely_exclude,likely_exclude,dietary,vitamin d; calcium,hypercalcemia; toxicity,,A Quick Reference on Hypercalcemia.,https://pubmed.ncbi.nlm.nih.gov/41076359/
pubmed:25188231:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,25188231,2014,likely_exclude,likely_exclude,dietary,calcium,hypercalciuria; nephrolithiasis,,"Calcium nephrolithiasis and bone demineralization: pathophysiology, diagnosis, and medical management.",https://pubmed.ncbi.nlm.nih.gov/25188231/
pubmed:33213577:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,33213577,2020,likely_exclude,likely_exclude,supplement,vitamin d; cholecalciferol; calciferol,toxicity,,A review of vitamin D and its importance to the health of dairy cattle.,https://pubmed.ncbi.nlm.nih.gov/33213577/
pubmed:33659946:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,33659946,2020,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalcemia; hypercalciuria; adverse,randomized,The role of vitamin D in sarcoidosis.,https://pubmed.ncbi.nlm.nih.gov/33659946/
pubmed:32857334:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,32857334,2021,manual_review_high,include_candidate,supplement,vitamin d; calcium,hypercalcemia; hypercalciuria; adverse,,Vitamin D supplementation: upper limit for safety revisited?,https://pubmed.ncbi.nlm.nih.gov/32857334/
pubmed:38723841:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,38723841,2024,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalcemia,,Significance of vitamin D responsiveness on the etiology of vitamin D-related diseases.,https://pubmed.ncbi.nlm.nih.gov/38723841/
pubmed:31729369:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,31729369,2019,likely_exclude,likely_exclude,supplement,vitamin d; calcium,nephrolithiasis,meta-analysis; cohort,Genetic variants of calcium and vitamin D metabolism in kidney stone disease.,https://pubmed.ncbi.nlm.nih.gov/31729369/
pubmed:33136356:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,33136356,2020,likely_exclude,likely_exclude,supplement,calcium,toxicity,,"Calcium channel blocker and beta blocker overdose, and digoxin toxicity management.",https://pubmed.ncbi.nlm.nih.gov/33136356/
pubmed:10417956:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,10417956,1999,likely_exclude,likely_exclude,adult; supplement; dietary,vitamin d; calcium,hypercalciuria,,Dietary calcium and mineral/vitamin supplementation: a controversial problem.,https://pubmed.ncbi.nlm.nih.gov/10417956/
pubmed:37505607:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,37505607,2023,likely_exclude,likely_exclude,supplement; otc,vitamin d; calcium,hypercalcemia; toxicity,case report,Clinical Toxicology of Vitamin D in Pediatrics: A Review and Case Reports.,https://pubmed.ncbi.nlm.nih.gov/37505607/
pubmed:10232622:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,10232622,1999,likely_exclude,likely_exclude,adult; supplement; dietary,vitamin d,hypercalcemia; toxicity; adverse,,"Vitamin D supplementation, 25-hydroxyvitamin D concentrations, and safety.",https://pubmed.ncbi.nlm.nih.gov/10232622/
pubmed:39931063:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,39931063,2025,likely_exclude,likely_exclude,,vitamin d; cholecalciferol; calciferol; calcium,hypercalcemia; toxicity; adverse,,Liposomal encapsulation of cholecalciferol mitigates in vivo toxicity and delays tumor growth.,https://pubmed.ncbi.nlm.nih.gov/39931063/
pubmed:31718265:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,31718265,2019,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalcemia,,Sarcoidosis and calcium homeostasis disturbances-Do we know where we stand?,https://pubmed.ncbi.nlm.nih.gov/31718265/
pubmed:26816771:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,26816771,2014,likely_exclude,likely_exclude,supplement; dietary,vitamin d; calcium,,,Calcium intake and urinary stone disease.,https://pubmed.ncbi.nlm.nih.gov/26816771/
pubmed:20511052:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,20511052,2010,likely_exclude,likely_exclude,adult; supplement,vitamin d; cholecalciferol; calciferol,toxicity,,"Low vitamin D status: definition, prevalence, consequences, and correction.",https://pubmed.ncbi.nlm.nih.gov/20511052/
pubmed:6765068:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,6765068,1982,likely_exclude,likely_exclude,supplement; dietary,vitamin d,hypercalcemia; hypercalciuria; nephrolithiasis,,Vitamin D and bone health in the elderly.,https://pubmed.ncbi.nlm.nih.gov/6765068/
pubmed:32532150:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,32532150,2020,likely_exclude,likely_exclude,adult; dietary,vitamin d; cholecalciferol; calciferol; calcium,toxicity,,Dietary Intake of Vitamin D from Dairy Products Reduces the Risk of Osteoporosis.,https://pubmed.ncbi.nlm.nih.gov/32532150/
pubmed:37304381:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,37304381,2023,likely_exclude,likely_exclude,supplement; over-the-counter,vitamin d,toxicity,,Vitamin D Toxicity Masquerading as Acute Pancreatitis.,https://pubmed.ncbi.nlm.nih.gov/37304381/
pubmed:35352189:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,35352189,2022,likely_exclude,likely_exclude,supplement; over-the-counter,vitamin d; calcium,hypercalcemia; adverse,,Nephrocalcinosis in children who received high-dose vitamin D.,https://pubmed.ncbi.nlm.nih.gov/35352189/
pubmed:19364661:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,19364661,2009,likely_exclude,likely_exclude,adult,vitamin d,hypercalcemia; toxicity; adverse,clinical trial,Vitamin D and cancer mini-symposium: the risk of additional vitamin D.,https://pubmed.ncbi.nlm.nih.gov/19364661/
pubmed:32188044:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,32188044,2020,likely_exclude,likely_exclude,supplement,vitamin d; cholecalciferol; calciferol; calcium,toxicity,meta-analysis; randomized; clinical trial,Vitamin D Supplementation in Multiple Sclerosis: A Critical Analysis of Potentials and Threats.,https://pubmed.ncbi.nlm.nih.gov/32188044/
pubmed:32161591:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,32161591,2020,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalcemia,,High-Dose Vitamin D-Mediated Hypercalcemia as a Potential Risk Factor in Central Nervous System Demyelinating Disease.,https://pubmed.ncbi.nlm.nih.gov/32161591/
pubmed:39969362:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,39969362,2024,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalcemia; toxicity,case report,"Over-supplement of vitamin D may cause delirium, abdominal distension, and muscle weakness in the elderly: A case report and literature review.",https://pubmed.ncbi.nlm.nih.gov/39969362/
pubmed:18844846:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,18844846,2008,likely_exclude,likely_exclude,supplement,vitamin d; cholecalciferol; calciferol,toxicity,,Vitamin D: criteria for safety and efficacy.,https://pubmed.ncbi.nlm.nih.gov/18844846/
pubmed:35565910:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,35565910,2022,likely_exclude,likely_exclude,,vitamin d; cholecalciferol; calciferol,toxicity,,Treatment of Vitamin D Deficiency with Calcifediol: Efficacy and Safety Profile and Predictability of Efficacy.,https://pubmed.ncbi.nlm.nih.gov/35565910/
pubmed:28734988:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,28734988,2018,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalcemia; hypercalciuria; adverse,,Can adverse effects of excessive vitamin D supplementation occur without developing hypervitaminosis D?,https://pubmed.ncbi.nlm.nih.gov/28734988/
pubmed:24456284:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,24456284,2014,likely_exclude,likely_exclude,supplement,vitamin d,hypercalcemia; hypercalciuria; toxicity,,Vitamin D supplementation and risk of toxicity in pediatrics: a review of current literature.,https://pubmed.ncbi.nlm.nih.gov/24456284/
pubmed:32652950:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,32652950,2020,manual_review_high,include_candidate,adult; supplement; dietary,vitamin d; calcium,nephrolithiasis,systematic review; meta-analysis; randomized,Dietary and lifestyle factors for primary prevention of nephrolithiasis: a systematic review and meta-analysis.,https://pubmed.ncbi.nlm.nih.gov/32652950/
pubmed:7984788:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,7984788,1994,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalcemia; hypercalciuria; nephrolithiasis,clinical trial,"Role of vitamin D, its metabolites, and analogs in the management of osteoporosis.",https://pubmed.ncbi.nlm.nih.gov/7984788/
pubmed:30632117:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,30632117,2019,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalcemia; hypercalciuria,,Vitamin D and Calcium Homeostasis in Infants with Urolithiasis.,https://pubmed.ncbi.nlm.nih.gov/30632117/
pubmed:32063764:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,32063764,2020,likely_exclude,likely_exclude,supplement; over-the-counter,vitamin d; calcium,toxicity,,Hypervitaminosis D without toxicity.,https://pubmed.ncbi.nlm.nih.gov/32063764/
pubmed:41683299:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,41683299,2026,likely_exclude,likely_exclude,supplement,vitamin d; cholecalciferol; calciferol,nephrolithiasis; adverse,,The Effects of Vitamin D Replacement with a High-Dose Treat-to-Goal Strategy.,https://pubmed.ncbi.nlm.nih.gov/41683299/
pubmed:35975961:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,35975961,2022,likely_exclude,likely_exclude,supplement,vitamin d,hypercalcemia; hypercalciuria; toxicity,systematic review; randomised,Vitamin D intakes and health outcomes in infants and preschool children: Summary of an evidence report.,https://pubmed.ncbi.nlm.nih.gov/35975961/
pubmed:23001438:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,23001438,2013,likely_exclude,likely_exclude,supplement,vitamin d,toxicity; adverse,,Contributions of sunlight and diet to vitamin D status.,https://pubmed.ncbi.nlm.nih.gov/23001438/
pubmed:12474635:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,12474635,2002,likely_exclude,likely_exclude,dietary,calcium,hypercalciuria; nephrolithiasis,,Pathogenesis of hypercalciuric nephrolithiasis.,https://pubmed.ncbi.nlm.nih.gov/12474635/
pubmed:18290725:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,18290725,2007,likely_exclude,likely_exclude,adult,vitamin d,hypercalcemia; toxicity; adverse,clinical trial,"Vitamin D toxicity, policy, and science.",https://pubmed.ncbi.nlm.nih.gov/18290725/
pubmed:26473773:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,26473773,2015,likely_exclude,likely_exclude,adult; supplement; dietary,vitamin d; calcium,hypercalcemia; adverse,systematic review; randomized,Should we prescribe calcium or vitamin D supplements to treat or prevent osteoporosis?,https://pubmed.ncbi.nlm.nih.gov/26473773/
pubmed:36654561:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,36654561,2022,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalcemia; toxicity,,Vitamin D Toxicity Presenting as Altered Mental Status in Elderly Patients.,https://pubmed.ncbi.nlm.nih.gov/36654561/
pubmed:30529281:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,30529281,2019,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalcemia; hypercalciuria; adverse,systematic review; randomized; clinical trial,Adverse events from large dose vitamin D supplementation taken for one year or longer.,https://pubmed.ncbi.nlm.nih.gov/30529281/
pubmed:38397979:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,38397979,2024,likely_exclude,likely_exclude,,vitamin d; cholecalciferol; calciferol,hypercalcemia,,The Efficacy and Safety of High-Dose Cholecalciferol Therapy in Hemodialysis Patients.,https://pubmed.ncbi.nlm.nih.gov/38397979/
pubmed:37090466:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,37090466,2023,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalcemia,clinical trial; cohort,The effects and safety of high dose vitamin D3 in hemodialysis patients.,https://pubmed.ncbi.nlm.nih.gov/37090466/
pubmed:41828612:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,41828612,2026,likely_exclude,likely_exclude,,vitamin d; calcium,hypercalcemia; toxicity,,Vitamin D Receptor Signaling and Ligand Modulation: Molecular Mechanisms and Therapeutic Implications.,https://pubmed.ncbi.nlm.nih.gov/41828612/
pubmed:39413318:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,39413318,2024,manual_review_high,include_candidate,supplement,vitamin d,toxicity; adverse,randomized; case report; case series,Benefits of High-Dose Vitamin D in Managing Cutaneous Adverse Events Induced by Chemotherapy and Radiation Therapy.,https://pubmed.ncbi.nlm.nih.gov/39413318/
pubmed:25511115:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,25511115,2015,likely_exclude,likely_exclude,,vitamin d; cholecalciferol; calciferol,hypercalcemia; hypercalciuria; adverse,systematic review; meta-analysis; clinical trial,Rapid normalization of vitamin D levels: a meta-analysis.,https://pubmed.ncbi.nlm.nih.gov/25511115/
pubmed:10511319:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,10511319,1999,likely_exclude,likely_exclude,dietary,vitamin d; calcium,adverse,,"Vitamin D, calcium and prevention of breast cancer: a review.",https://pubmed.ncbi.nlm.nih.gov/10511319/
pubmed:40433721:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,40433721,2025,likely_exclude,likely_exclude,supplement; dietary,vitamin d,hypercalcemia,,[What happens if you deliberately overdose on vitamin D?].,https://pubmed.ncbi.nlm.nih.gov/40433721/
pubmed:33316222:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,33316222,2021,likely_exclude,likely_exclude,dietary,vitamin d; calcium,hypercalciuria,,Rare diseases of phosphate and calcium metabolism: Crossing glances between nephrology and endocrinology.,https://pubmed.ncbi.nlm.nih.gov/33316222/
pubmed:33030138:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,33030138,2021,likely_exclude,likely_exclude,,vitamin d; cholecalciferol; calciferol; calcium,hypercalcemia,case report,How Much Vitamin D is Too Much? A Case Report and Review of the Literature.,https://pubmed.ncbi.nlm.nih.gov/33030138/
pubmed:9387131:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,9387131,1997,likely_exclude,likely_exclude,dietary,vitamin d; calcium,hypercalciuria; nephrolithiasis,,Calciotropic hormones and nephrolithiasis.,https://pubmed.ncbi.nlm.nih.gov/9387131/
pubmed:25290538:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,25290538,2014,manual_review_high,include_candidate,supplement,vitamin d; calcium,hypercalcemia; hypercalciuria,,Effects of vitamin D and calcium supplementation on hypercalcemia and hypercalciuria.,https://pubmed.ncbi.nlm.nih.gov/25290538/
pubmed:30851716:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,30851716,2019,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalciuria; nephrolithiasis,,Vitamin D Supplementation and Risk of Hypercalciuria in Stone Formers.,https://pubmed.ncbi.nlm.nih.gov/30851716/
pubmed:34258083:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,34258083,2021,likely_exclude,likely_exclude,adult; supplement; over-the-counter,vitamin d; calcium,hypercalcemia; toxicity,case report,Vitamin D Toxicity Managed with Peritoneal Dialysis.,https://pubmed.ncbi.nlm.nih.gov/34258083/
pubmed:24753153:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,24753153,2014,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalcemia,cohort,Calcium and vitamin D in sarcoidosis: is supplementation safe?,https://pubmed.ncbi.nlm.nih.gov/24753153/
pubmed:31605425:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,31605425,2020,likely_exclude,likely_exclude,supplement,vitamin d; cholecalciferol; calciferol; calcium,hypercalcemia,,Hypercalcemia Without Hypervitaminosis D During Cholecalciferol Supplementation in Critically Ill Patients.,https://pubmed.ncbi.nlm.nih.gov/31605425/
pubmed:12015155:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,12015155,2002,likely_exclude,likely_exclude,,vitamin d; calcium,hypercalcemia; toxicity,clinical trial,Vitamin D and cancer.,https://pubmed.ncbi.nlm.nih.gov/12015155/
pubmed:30042334:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,30042334,2018,likely_exclude,likely_exclude,,vitamin d; calcium,toxicity,case report,Development of Vitamin D Toxicity from Overcorrection of Vitamin D Deficiency: A Review of Case Reports.,https://pubmed.ncbi.nlm.nih.gov/30042334/
pubmed:41499143:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,41499143,2026,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalcemia; hypercalciuria; nephrolithiasis,,Challenges and pitfalls in diagnosing and managing severe gestational hypercalcemia.,https://pubmed.ncbi.nlm.nih.gov/41499143/
pubmed:39868552:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,39868552,2025,likely_exclude,likely_exclude,supplement; dietary,vitamin d,hypercalcemia; toxicity,case report,Rare presentation of vitamin D toxicity with hypertriglyceridemia and pancreatitis.,https://pubmed.ncbi.nlm.nih.gov/39868552/
pubmed:25635597:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,25635597,2015,manual_review_high,include_candidate,supplement,vitamin d,hypercalcemia; toxicity; adverse,,Vitamin D supplementation in the ICU patient.,https://pubmed.ncbi.nlm.nih.gov/25635597/
pubmed:32684163:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,32684163,2020,likely_exclude,likely_exclude,supplement,vitamin d,hypercalcemia; toxicity,,Vitamin D toxicity in a pediatric toxicological referral center; a cross-sectional study from Iran.,https://pubmed.ncbi.nlm.nih.gov/32684163/
pubmed:35420658:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,35420658,2022,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalcemia; adverse,systematic review; meta-analysis; randomized; clinical trial,Safety of High-Dose Vitamin D Supplementation Among Children Aged 0 to 6 Years: A Systematic Review and Meta-analysis.,https://pubmed.ncbi.nlm.nih.gov/35420658/
pubmed:32777848:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,32777848,2020,likely_exclude,likely_exclude,supplement,vitamin d; calcium,hypercalcemia; hypercalciuria,,Balancing Altered Calcium Metabolism with Bone Health in Sarcoidosis.,https://pubmed.ncbi.nlm.nih.gov/32777848/
pubmed:36235726:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,36235726,2022,likely_exclude,likely_exclude,supplement; dietary,vitamin d; calcium,toxicity,,The Problem of Vitamin D Scarcity: Cultural and Genetic Solutions by Indigenous Arctic and Tropical Peoples.,https://pubmed.ncbi.nlm.nih.gov/36235726/
pubmed:35516667:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,35516667,2022,likely_exclude,likely_exclude,,vitamin d,hypercalcemia; toxicity,case report,Vitamin D toxicity due to self-prescription: A case report.,https://pubmed.ncbi.nlm.nih.gov/35516667/
pubmed:34083750:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,high_dose_vitd_calcium,34083750,2021,likely_exclude,likely_exclude,supplement,vitamin d,hypercalcemia; toxicity,,Perinatal outcomes of high-dose vitamin D administration in the last trimester.,https://pubmed.ncbi.nlm.nih.gov/34083750/
pubmed:37447150:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,37447150,2023,likely_exclude,likely_exclude,supplement; dietary,pyridoxine; vitamin b6; b6,neuropathy,systematic review,The Role of Vitamin B6 in Peripheral Neuropathy: A Systematic Review.,https://pubmed.ncbi.nlm.nih.gov/37447150/
pubmed:31515515:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,31515515,2019,likely_exclude,likely_exclude,supplement; dietary,pyridoxine,adverse,,Nausea and vomiting of pregnancy and hyperemesis gravidarum.,https://pubmed.ncbi.nlm.nih.gov/31515515/
pubmed:38311315:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,38311315,2024,likely_exclude,likely_exclude,supplement; dietary,pyridoxine,adverse,,The Management of Nausea and Vomiting in Pregnancy and Hyperemesis Gravidarum (Green-top Guideline No. 69).,https://pubmed.ncbi.nlm.nih.gov/38311315/
